locusId	sysName	desc	set1IT002	set1IT003	set1IT004
EKN05_000480	EKN05_000480	hydrogenase-2 assembly chaperone	-3.707915266801529	-0.024760726896718266	0.5759588348464468
EKN05_000495	EKN05_000495	glutathione-dependent disulfide-bond oxidoreductase	-0.30355565846380844	0.10704118752037473	-1.564722030645234
EKN05_005075	EKN05_005075	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase			
EKN05_005080	EKN05_005080	glycoside hydrolase family 25 protein	0.06178809739015517	0.12816207617989694	0.59832248202627
EKN05_005085	EKN05_005085	GntR family transcriptional regulator	-0.8580495659508725	-2.0000457118008583	-3.364221801544705
EKN05_005090	EKN05_005090	sugar kinase			
EKN05_005100	EKN05_005100	MFS transporter			
EKN05_005105	EKN05_005105	class I fructose-bisphosphate aldolase			
EKN05_005115	EKN05_005115	tagatose-bisphosphate aldolase subunit GatZ	1.0319749218808318	1.20697467463776	2.146222816955298
EKN05_005120	EKN05_005120	PTS galactitol transporter subunit IIA			
EKN05_005125	EKN05_005125	PTS galactitol transporter subunit IIB			
EKN05_005130	EKN05_005130	PTS galactitol transporter subunit IIC	-2.3450471442008425	0.4644329610533713	-0.37022370630818935
EKN05_005135	EKN05_005135	galactitol-1-phosphate 5-dehydrogenase	-0.32725559114524416	0.35241425523092373	0.6701307923132453
EKN05_005140	EKN05_005140	DeoR/GlpR transcriptional regulator			
EKN05_005145	EKN05_005145	lipid kinase YegS			
EKN05_005155	EKN05_005155	hypothetical protein			
EKN05_005160	EKN05_005160	U32 family peptidase	-1.8006757554395314	-1.2355058224512097	-1.4875600637147397
EKN05_005165	EKN05_005165	DUF1508 domain-containing protein			
EKN05_005170	EKN05_005170	two-component system response regulator BaeR	-0.007627811559473563	-1.1011812908172054	-0.2934051548256992
EKN05_005175	EKN05_005175	two-component system sensor histidine kinase BaeS			
EKN05_005180	EKN05_005180	MFS transporter			
EKN05_005185	EKN05_005185	multidrug efflux RND transporter permease subunit MdtC	0.20866743683376088	0.08086715397690647	0.10660120453535576
